レコード番号,案件管理CD(自動採番),会計CD,ブランド名,ブランド名(その他),物件名称,物件名称（カナ）,【PS】物件No,郵便番号,地図表示用 所在地,緯度_代表点,経度_代表点,確認日_代表点,緯度_入口指定,経度_入口指定,確認日_入口指定,確認方法,入口座標フラグ,入口座標の郵便番号,入口座標の都道府県,入口座標の市区町村,入口座標の町域以降,入口座標の建物名,備考,都道府県,市区町村,町域,丁,番,号,複数の番地,建物および階,補足情報（今までの経緯や駐車場の入口に関する情報等）,所在地(謄本地番),丁,番,号,複数の番地,開設日,閉鎖日,四輪(時間貸),自動二輪(時間貸),自転車(時間貸),時間貸台数,四輪(月極),自動二輪(月極),自転車(月極),月極台数
5005,P1000463,1270786,その他,,Pat東大阪市岩田町3丁目,パットヒガシオオサカシイワタチョウサンチョウメ,OSK7800079,578-0941,大阪府東大阪市岩田町3-14,,,,,,,,,,,,,,,大阪府,東大阪市,岩田町3-14,,,,,,,大阪府東大阪市岩田町3-14,,,,,2017/07/10,,7,0,0,7,0,,,0
5010,P1000468,1270791,その他,,Pat上ﾉ太子駅前第2,パットカミノタイシエキマエダイニ,OSK7800084,583-0842,大阪府羽曳野市飛鳥738,,,,,,,,,,,,,,,大阪府,羽曳野市,飛鳥738,,,,,,,大阪府羽曳野市飛鳥738,,,,,2017/09/29,,7,0,0,7,0,,,0
5011,P1000469,1270794,その他,,Pat今川駅前駐輪場,パットイマガワエキマエチュウリンジョウ,OSK7800364,546-0043,大阪府大阪市東住吉区駒川3-475,,,,,,,,,,,,,,,大阪府,大阪市東住吉区,駒川3-475,,,,,,,大阪府大阪市東住吉区駒川3-475,,,,,2018/06/30,,110,0,110,220,0,,,0
5012,P1000470,1270798,タイムパーク,,大今里西3丁目,オオイアマザトニシ,OSK7900067,537-0014,大阪府大阪市東成区大今里西3-12-5,,,,,,,,,,,,,,,大阪府,大阪市東成区,大今里西3-12-5,,,,,,,大阪府大阪市東成区大今里西3-12-5,,,,,2018/11/20,,5,0,0,5,0,,,0
5013,P1000471,1270799,その他,,Pat東大阪菱屋西5丁目,パットヒガシオオサカヒシヤニシ,OSK7900074,577-0807,大阪府東大阪市菱屋西5丁目22番6、7,,,,,,,,,,,,,,,大阪府,東大阪市,菱屋西5丁目22番6、7,,,,,,,大阪府東大阪市菱屋西5丁目22番6、7,,,,,2018/12/10,,8,0,0,8,0,,,0
5014,P1000472,1270800,その他,,Pat淀川区東三国4丁目第1,パットヒガシミクニヨンチョウメダイイチ,OSK7900075,532-0002,大阪府大阪市淀川区東三国4丁目20番6,,,,,,,,,,,,,,,大阪府,大阪市淀川区,東三国4丁目20番6,,,,,,,大阪府大阪市淀川区東三国4丁目20番6,,,,,2018/12/21,,13,0,0,13,0,,,0
5015,P1000473,1270801,その他,,Pat淀川区東三国4丁目第2,パットヒガシミクニヨンチョウメダイニ,OSK7900076,532-0002,大阪府大阪市淀川区東三国4丁目20番6,,,,,,,,,,,,,,,大阪府,大阪市淀川区,東三国4丁目20番6,,,,,,,大阪府大阪市淀川区東三国4丁目20番6,,,,,2018/12/21,,4,0,0,4,0,,,0
5016,P1000474,1270802,その他,,Pat東住吉区北田辺2丁目第1,パットヒガシスミヨシクキタタナベニチョウメダイイチ,OSK7900095,546-0044,大阪府大阪市東住吉区北田辺2丁目95,,,,,,,,,,,,,,,大阪府,大阪市東住吉区,北田辺2丁目95,,,,,,,大阪府大阪市東住吉区北田辺2丁目95,,,,,2019/02/01,,26,0,0,26,0,,,0
5017,P1000478,1270806,その他,,Pat東住吉区北田辺4丁目,パットヒガシスミヨシクキタタナベヨンチョウメ,OSK7900099,546-0044,大阪府大阪市東住吉区北田辺4丁目4-1,,,,,,,,,,,,,,,大阪府,大阪市東住吉区,北田辺4丁目4-1,,,,,,,大阪府大阪市東住吉区北田辺4丁目4-1,,,,,2019/02/01,,30,0,0,30,0,,,0
5020,P1000481,1270810,タイムパーク,,北旅籠東2丁,キタハタゴヒガシニチョウ,OSK8000063,590-0923,大阪府堺市堺区北旅籠町東2丁1-8,,,,,,,,,,,,,,,大阪府,堺市堺区,北旅籠町東2丁1-8,,,,,,,大阪府堺市堺区北旅籠町東2丁1-8,,,,,2019/10/21,,6,0,0,6,0,,,0
5022,P1000483,1270813,Dﾊﾟｰｷﾝｸﾞ,,高鷲駅前駐輪場PS第1,タカワシエキマエチュウリンジョウ,OSK8100012,583-0882,大阪府羽曳野市高鷲1丁目,,,,,,,,,,,,,,,大阪府,羽曳野市,高鷲1丁目,,,,,,,大阪府羽曳野市高鷲1丁目,,,,,2020/06/26,,37,0,37,74,0,,,0
5027,P1000488,1270818,Dﾊﾟｰｷﾝｸﾞ,,十三本町1丁目PS第1,ジュウソウホンマチ,OSK8100101,532-0024,大阪市淀川区十三本町1丁目8-15横,,,,,,,,,,,,,,,大阪府,大阪市淀川区,十三本町1丁目8-15横,,,,,,,大阪市淀川区十三本町1丁目8-15横,,,,,2021/04/01,,0,0,69,69,69,,,69
5028,P1000489,1270819,Dﾊﾟｰｷﾝｸﾞ,,芥川2丁目PS第1,アクタガワ,OSK8200026,569-1123,大阪府高槻市芥川町2-10-13,,,,,,,,,,,,,,,大阪府,高槻市,芥川町2-10-13,,,,,,,大阪府高槻市芥川町2-10-13,,,,,2021/08/17,,161,0,161,322,0,,,0
5032,P1000493,1270823,タイムパーク,,西脇4丁目,ニシワキ,OSK8300003,547-0035,大阪府大阪市平野区西脇4-1-4,,,,,,,,,,,,,,,大阪府,大阪市平野区,西脇4-1-4,,,,,,,大阪府大阪市平野区西脇4-1-4,,,,,2022/04/20,,8,0,0,8,0,,,0
5033,P1000494,1270824,Dﾊﾟｰｷﾝｸﾞ,,垂水3丁目PS第1,タルミチョウ,OSK8300012,564-0062,大阪府吹田市垂水町3-25-8西隣,,,,,,,,,,,,,,,大阪府,吹田市,垂水町3-25-8西隣,,,,,,,大阪府吹田市垂水町3-25-8西隣,,,,,2022/06/01,,22,0,0,22,0,,,0
5034,P1000495,1270825,Dﾊﾟｰｷﾝｸﾞ,,北瓦町1丁PS第1,キタカワラマチ,OSK8300014,590-0076,大阪府堺市堺区北瓦町1-5-26,,,,,,,,,,,,,,,大阪府,堺市堺区,北瓦町1-5-26,,,,,,,大阪府堺市堺区北瓦町1-5-26,,,,,2022/06/08,,15,0,0,15,0,,,0
5035,P1000496,1270826,Dﾊﾟｰｷﾝｸﾞ,,石ヶ辻町PS第3,イシガツジチョウピーエスダイサン,OSK8300022,543-0031,大阪府大阪市天王寺区石ヶ辻町8-5,,,,,,,,,,,,,,,大阪府,大阪市天王寺区,石ヶ辻町8-5,,,,,,,大阪府大阪市天王寺区石ヶ辻町8-5,,,,,2022/07/01,,8,0,0,8,0,,,0
5036,P1000497,1270827,Dﾊﾟｰｷﾝｸﾞ,,内淡路町2丁目PS第1,ウチアワジマチ,OSK8300044,540-0038,大阪府大阪市中央区内淡路町2-3-10,,,,,,,,,,,,,,,大阪府,大阪市中央区,内淡路町2-3-10,,,,,,,大阪府大阪市中央区内淡路町2-3-10,,,,,2022/10/01,,3,0,0,3,0,,,0
5037,P1000498,1270828,Dﾊﾟｰｷﾝｸﾞ,,豊中駅前PS第1,トヨナカエキマエピーエスダイイチ,OSK8300056,560-0021,大阪府豊中市本町7丁目1-38,,,,,,,,,,,,,,,大阪府,豊中市,本町7丁目1-38,,,,,,,大阪府豊中市本町7丁目1-38,,,,,2023/01/23,,6,0,0,6,0,,,0
5038,P1000499,1270829,Dﾊﾟｰｷﾝｸﾞ,,砂道町PS第1,スナミチチョウピーエスダイイチ,OSK8300060,590-0002,大阪府堺市堺区砂道町1-14-7,,,,,,,,,,,,,,,大阪府,堺市堺区,砂道町1-14-7,,,,,,,大阪府堺市堺区砂道町1-14-7,,,,,2022/12/07,,5,0,0,5,0,,,0
5039,P1000500,1270830,Dﾊﾟｰｷﾝｸﾞ,,帝塚山駅前PS第1,テヅカヤマエキマエピーエスダイイチ,OSK8300063,558-0053,大阪市住吉区帝塚山中2-6-25,,,,,,,,,,,,,,,大阪府,大阪市住吉区,帝塚山中2-6-25,,,,,,,大阪市住吉区帝塚山中2-6-25,,,,,2023/01/06,,5,0,0,5,0,,,0
5040,P1000501,1270831,Dﾊﾟｰｷﾝｸﾞ,,豊崎5丁目PS第1,ディパーキングトヨサキゴチョウメピーエスダイイチ,OSK8300076,531-0072,大阪府大阪市北区豊崎5丁目8-17,,,,,,,,,,,,,,,大阪府,大阪市北区,豊崎5丁目8-17,,,,,,,大阪府大阪市北区豊崎5丁目8-17,,,,,2023/02/01,,50,0,50,100,0,,,0
5042,P1000503,1270834,Dﾊﾟｰｷﾝｸﾞ,,巽東4丁目PS第1,タツミヒガシヨンチョウメピーエスダイイチ,OSK8400005,544-0014,大阪府大阪市生野区巽東4丁目10-10,,,,,,,,,,,,,,,大阪府,大阪市生野区,巽東4丁目10-10,,,,,,,大阪府大阪市生野区巽東4丁目10-10,,,,,2023/04/28,,7,0,0,7,0,,,0
5043,P1000504,1270835,Dﾊﾟｰｷﾝｸﾞ,,長滝駅前PS第1,ナガタキエキマエピーエスダイイチ,OSK8400016,598-0034,大阪府泉佐野市長滝1146-7横,,,,,,,,,,,,,,,大阪府,泉佐野市,長滝1146-7横,,,,,,,大阪府泉佐野市長滝1146-7横,,,,,2023/06/07,,16,0,0,16,0,,,0
5044,P1000505,1270836,Dﾊﾟｰｷﾝｸﾞ,,桃谷4丁目PS第1,モモダニヨンチョウメピーエスダイイチ,OSK8400017,544-0034,大阪市生野区桃谷4丁目13,,,,,,,,,,,,,,,大阪府,大阪市生野区,桃谷4丁目13,,,,,,,大阪市生野区桃谷4丁目13,,,,,2023/06/14,,4,0,0,4,0,,,0
5045,P1000506,1270837,Dﾊﾟｰｷﾝｸﾞ,,甲斐町東3丁PS第1,カイマチヒガシサンチョウピーエスダイイチ,OSK8400027,590-0953,大阪府堺市堺区甲斐町東3丁1-3,,,,,,,,,,,,,,,大阪府,堺市堺区,甲斐町東3丁1-3,,,,,,,大阪府堺市堺区甲斐町東3丁1-3,,,,,2023/06/26,,34,0,0,34,0,,,0
5046,P1000507,1270838,Dﾊﾟｰｷﾝｸﾞ,,天満橋1丁目PS第1,テンマバシテンマバシイチチョウメピーエスダイイチ,OSK8400036,530-0042,大阪府大阪市北区天満橋1丁目3-12,,,,,,,,,,,,,,,大阪府,大阪市北区,天満橋1丁目3-12,,,,,,,大阪府大阪市北区天満橋1丁目3-12,,,,,2023/08/01,,4,0,0,4,0,,,0
5047,P1000508,1270839,Dﾊﾟｰｷﾝｸﾞ,,西田辺町1丁目PS第2,ニシタナベチョウイチチョウメピーエスダイニ,OSK8400044,545-0014,大阪府大阪市阿倍野区西田辺町1丁目5-18北,,,,,,,,,,,,,,,大阪府,大阪市阿倍野区,西田辺町1丁目5-18北,,,,,,,大阪府大阪市阿倍野区西田辺町1丁目5-18北,,,,,2023/08/01,,5,0,0,5,0,,,0
5048,P1000509,1270840,Dﾊﾟｰｷﾝｸﾞ,,勝山北3丁目PS第1,カツヤマキタサンチョウメピーエスダイイチ,OSK8400050,544-0033,大阪市生野区勝山北3-2-22,,,,,,,,,,,,,,,大阪府,大阪市生野区,勝山北3-2-22,,,,,,,大阪市生野区勝山北3-2-22,,,,,2023/09/01,,10,0,0,10,0,,,0
5050,P1000511,1270842,Dﾊﾟｰｷﾝｸﾞ,,逢阪1丁目PS第1,オウサカイチチョウメピーエスダイイチ,OSK8400069,543-0062,大阪府大阪市天王寺区逢阪1丁目2-2,,,,,,,,,,,,,,,大阪府,大阪市天王寺区,逢阪1丁目2-2,,,,,,,大阪府大阪市天王寺区逢阪1丁目2-2,,,,,2023/10/27,,5,0,0,5,0,,,0
5051,P1000512,1270843,Dﾊﾟｰｷﾝｸﾞ,,巽東4丁目PS第2,タツミヒガシヨンチョウメピーエスダイニ,OSK8400080,544-0014,大阪市生野区巽東4丁目6,,,,,,,,,,,,,,,大阪府,大阪市生野区,巽東4丁目6,,,,,,,大阪市生野区巽東4丁目6,,,,,2023/11/20,,7,0,0,7,0,,,0
5052,P1000513,1270844,Dﾊﾟｰｷﾝｸﾞ,,今津中3丁目PS第1,イマヅナカサンチョウメピーエスダイイチ,OSK8400098,538-0042,大阪府大阪市鶴見区今津中3丁目10-27,,,,,,,,,,,,,,,大阪府,大阪市鶴見区,今津中3丁目10-27,,,,,,,大阪府大阪市鶴見区今津中3丁目10-27,,,,,2024/01/29,,12,0,0,12,0,,,0
5053,P1000514,1270845,Dﾊﾟｰｷﾝｸﾞ,,御厨2丁目PS第1,ミクリヤニチョウメピーエスダイイチ,OSK8500013,577-0032,大阪府東大阪市御厨2丁目1-6,,,,,,,,,,,,,,,大阪府,東大阪市,御厨2丁目1-6,,,,,,,大阪府東大阪市御厨2丁目1-6,,,,,2024/05/20,,12,0,0,12,0,,,0
5054,P1000515,1270846,Dﾊﾟｰｷﾝｸﾞ,,加島PS第2,カシマピーエスダイニ,OSK8500025,532-0031,大阪府大阪市淀川区加島1丁目61-9,,,,,,,,,,,,,,,大阪府,大阪市淀川区,加島1丁目61-9,,,,,,,大阪府大阪市淀川区加島1丁目61-9,,,,,2024/06/18,,9,0,0,9,2,,,2
5056,P1000518,1270849,Dﾊﾟｰｷﾝｸﾞ,,津久野町1丁PS第1,ツクノチョウイチ丁ピーエスダイイチ,OSK8500082,593-8322,大阪府堺市西区津久野町1丁5-30,,,,,,,,,,,,,,,大阪府,堺市西区,津久野町1丁5-30,,,,,,,大阪府堺市西区津久野町1丁5-30,,,,,2025/01/22,,9,0,0,9,0,,,0
5057,P1000519,1270850,Dﾊﾟｰｷﾝｸﾞ,,東小橋1丁目PS第1,デイーパーキングヒガシオバセイチチョウメピーエスダイイチ,OSK8500087,537-0024,大阪府大阪市東成区東小橋1丁目16-18,,,,,,,,,,,,,,,大阪府,大阪市東成区,東小橋1丁目16-18,,,,,,,大阪府大阪市東成区東小橋1丁目16-18,,,,,2025/02/01,,5,0,0,5,0,,,0
5058,P1000520,1270851,Dﾊﾟｰｷﾝｸﾞ,,北信太駅駐輪場PS第1,キタシノダエキマエチュウリンジョウピーエスダイイチ,OSK8500109,594-0003,大阪府和泉市太町141-1,,,,,,,,,,,,,,,大阪府,和泉市,太町141-1,,,,,,,大阪府和泉市太町141-1,,,,,2025/04/18,,269,45,541,855,317,,,317
5059,P1000521,1270852,Dﾊﾟｰｷﾝｸﾞ,,東小橋1丁目PS第2,デイーパーキングヒガシオバセイチチョウメピーエスダイイチ,OSK8500112,537-0024,大阪市東成区東小橋1丁目16-17,,,,,,,,,,,,,,,大阪府,大阪市東成区,東小橋1丁目16-17,,,,,,,大阪市東成区東小橋1丁目16-17,,,,,2025/04/14,,4,0,0,4,0,,,0
5060,P1000522,1270853,Dﾊﾟｰｷﾝｸﾞ,,東小橋1丁目PS第3,デイーパーキングヒガシオバセイチチョウメピーエスダイイサン,OSK8500113,537-0024,大阪府大阪市東成区東小橋1丁目16-11,,,,,,,,,,,,,,,大阪府,大阪市東成区,東小橋1丁目16-11,,,,,,,大阪府大阪市東成区東小橋1丁目16-11,,,,,2025/04/14,,8,0,0,8,0,,,0
5061,P1000523,1270854,Dﾊﾟｰｷﾝｸﾞ,,加美鞍作3丁目PS第1,カミクラツクリサンチョウメピーエスダイイチ,OSK8600037,547-0001,大阪市平野区加美鞍作3丁目12-14,,,,,,,,,,,,,,,大阪府,大阪市平野区,加美鞍作3丁目12-14,,,,,,,大阪市平野区加美鞍作3丁目12-14,,,,,2025/11/01,,10,0,0,10,0,,,0
5062,P1000524,1270856,その他,,中崎町駅前ﾊﾟｰｷﾝｸﾞ,ナカザキエキマエパーキング,OSN7900004,530-0016,大阪市北区中崎3-1-16,,,,,,,,,,,,,,,大阪府,大阪市北区,中崎3-1-16,,,,,,,大阪市北区中崎3-1-16,,,,,2012/11/01,,,,,0,,,,0
5063,P1000525,1270859,その他,,ﾌｧﾐｰﾙ城東中央駐車場,ファミールジョウトウチュウオウチュウシャジョウ,OSN7900012,536-0005,大阪市城東区中央2丁目1番31号,,,,,,,,,,,,,,,大阪府,大阪市城東区,中央2丁目1番31号,,,,,,,大阪市城東区中央2丁目1番31号,,,,,2016/04/01,,,,,0,,,,0
5065,P1000527,1280192,タイムパーク,,大和町4丁目第1,ヤマトチョウ,KOB7800002,657-0031,兵庫県神戸市灘区大和町4-3-16,,,,,,,,,,,,,,,兵庫県,神戸市灘区,大和町4-3-16,,,,,,,兵庫県神戸市灘区大和町4-3-16,,,,,2005/06/01,,3,0,0,3,0,,,0
5067,P1000529,1280194,その他,,新西宮ﾖｯﾄﾊｰﾊﾞｰ,シンニシノミヤヨットハーバー,KOB7800004,662-0934,兵庫県西宮市西宮浜4-16-1,,,,,,,,,,,,,,,兵庫県,西宮市,西宮浜4-16-1,,,,,,,兵庫県西宮市西宮浜4-16-1,,,,,2014/04/04,,528,0,0,528,122,,,122
5069,P1000531,1280196,Dﾊﾟｰｷﾝｸﾞ,,南塚口5丁目PS第1,ミナミツカグチゴチョウメ,KOB7800006,661-0012,兵庫県尼崎市南塚口町5-17,,,,,,,,,,,,,,,兵庫県,尼崎市,南塚口町5-17,,,,,,,兵庫県尼崎市南塚口町5-17,,,,,2014/04/25,,10,0,0,10,0,,,0
5070,P1000532,1280197,Dﾊﾟｰｷﾝｸﾞ,,加古川,カコガワ,KOB7800007,675-0064,兵庫県加古川市加古川町溝之口字下船頭102-,,,,,,,,,,,,,,,兵庫県,加古川市,加古川町溝之口字下船頭102-,,,,,,,兵庫県加古川市加古川町溝之口字下船頭102-,,,,,2014/08/08,,24,0,0,24,0,,,0
5071,P1000533,1280198,その他,,ｹｰｽﾞHAT神戸ﾒﾃﾞｨｶﾙﾓｰﾙ,ケーズハットコウベメディカルモール,KOB7800008,651-0073,兵庫県神戸市中央区脇浜海岸通2-2,,,,,,,,,,,,,,,兵庫県,神戸市中央区,脇浜海岸通2-2,,,,,,,兵庫県神戸市中央区脇浜海岸通2-2,,,,,2014/09/08,,332,0,0,332,13,,,13
5075,P1000537,1280202,Dﾊﾟｰｷﾝｸﾞ,,南塚口7丁目PS第1,ミナミツカグチナナチョウメ,KOB7800012,661-0012,兵庫県尼崎市南塚口町7-32,,,,,,,,,,,,,,,兵庫県,尼崎市,南塚口町7-32,,,,,,,兵庫県尼崎市南塚口町7-32,,,,,2016/11/01,,6,0,0,6,0,,,0
5079,P1000541,1280206,Dﾊﾟｰｷﾝｸﾞ,,灘南通PS第1,ナダミナミドオリピーエスダイイチ,KOB8300008,657-0841,兵庫県神戸市灘区灘南通1丁目1-4,,,,,,,,,,,,,,,兵庫県,神戸市灘区,灘南通1丁目1-4,,,,,,,兵庫県神戸市灘区灘南通1丁目1-4,,,,,2023/02/01,,5,0,0,5,0,,,0
5080,P1000542,1280207,Dﾊﾟｰｷﾝｸﾞ,,苦楽園口駅前PS第1,ディパーキングクラクエングチエキマエ,KOB8400005,662-0075,兵庫県西宮市南越木岩町9,,,,,,,,,,,,,,,兵庫県,西宮市,南越木岩町9,,,,,,,兵庫県西宮市南越木岩町9,,,,,2023/08/05,,13,0,0,13,0,,,0
5081,P1000543,1280208,タイムパーク,,芦屋市岩園町PS第2,アシヤシイワゾノチョウピーエスダイニ,KOB8500016,659-0013,兵庫県芦屋市岩園町20-2,,,,,,,,,,,,,,,兵庫県,芦屋市,岩園町20-2,,,,,,,兵庫県芦屋市岩園町20-2,,,,,2024/10/15,,10,0,0,10,12,,,12
5082,P1000544,1280210,その他,,ｶｻﾍﾞﾗ国際ﾌﾟﾗｻﾞﾋﾞﾙ駐車場,カサベラコクサイプラザビルチュウシャジョウ,OSN7900007,651-0084,兵庫県神戸市中央区磯辺通1-1-18,,,,,,,,,,,,,,,兵庫県,神戸市中央区,磯辺通1-1-18,,,,,,,兵庫県神戸市中央区磯辺通1-1-18,,,,,2018/07/01,,7,0,0,7,85,,,85
5084,P1000546,1290070,Dﾊﾟｰｷﾝｸﾞ,,大輪田駅前PS第1,オオワダエキマエピーエスダイイチ,OSK8300101,636-0093,奈良県北葛城郡河合町大輪田1013-2,,,,,,,,,,,,,,,奈良県,北葛城郡河合町,大輪田1013-2,,,,,,,奈良県北葛城郡河合町大輪田1013-2,,,,,2023/04/07,,5,0,0,5,0,,,0
5085,P1000547,1290071,その他,,ならまち若草ﾓｰﾀｰﾌﾟｰﾙ,ナラマチワカクサモータープール,OSN7900002,630-8361,奈良県奈良市池之町17-5,,,,,,,,,,,,,,,奈良県,奈良市,池之町17-5,,,,,,,奈良県奈良市池之町17-5,,,,,2012/10/01,,57,0,0,57,0,,,0
5087,P1000550,1310004,タイムパーク,,今町PS第2,イママチニ,HIS7800044,680-0822,鳥取県鳥取市今町1-152,,,,,,,,,,,,,,,鳥取県,鳥取市,今町1-152,,,,,,,鳥取県鳥取市今町1-152,,,,,2017/09/01,,7,0,0,7,0,,,0
5088,P1000551,1310005,タイムパーク,,末広温泉町PS第1,スエヒロオンセンマチイチ,HIS7800045,680-0833,鳥取県鳥取市末広温泉町119,,,,,,,,,,,,,,,鳥取県,鳥取市,末広温泉町119,,,,,,,鳥取県鳥取市末広温泉町119,,,,,2017/09/01,,6,0,0,6,0,,,0
5089,P1000552,1310006,タイムパーク,,末広温泉町PS第2,スエヒロオンセンマチニ,HIS7800046,680-0833,鳥取県鳥取市末広温泉町271-1,,,,,,,,,,,,,,,鳥取県,鳥取市,末広温泉町271-1,,,,,,,鳥取県鳥取市末広温泉町271-1,,,,,2017/09/01,,7,0,0,7,0,,,0
5093,P1000556,1310010,タイムパーク,,永楽通りPS第1,エイラクドオリ,HIS7800050,680-0834,鳥取県鳥取市永楽温泉町455,,,,,,,,,,,,,,,鳥取県,鳥取市,永楽温泉町455,,,,,,,鳥取県鳥取市永楽温泉町455,,,,,2017/09/01,,6,0,0,6,1,,,1
5095,P1000558,1310012,タイムパーク,,永楽PS第1,エイラクエステートパーキング,HIS7800052,680-0834,鳥取県鳥取市永楽温泉町251,,,,,,,,,,,,,,,鳥取県,鳥取市,永楽温泉町251,,,,,,,鳥取県鳥取市永楽温泉町251,,,,,2017/09/01,,20,0,0,20,0,,,0
5096,P1000559,1310013,タイムパーク,,弥生町PS第2,ヤヨイチョウエステートパーキング,HIS7800053,680-0832,鳥取県鳥取市弥生町110,,,,,,,,,,,,,,,鳥取県,鳥取市,弥生町110,,,,,,,鳥取県鳥取市弥生町110,,,,,2017/09/01,,6,0,0,6,0,,,0
5097,P1000560,1310014,タイムパーク,,今町PS第4,イママチエステートパーキング,HIS7800054,680-0822,鳥取県鳥取市今町2-113,,,,,,,,,,,,,,,鳥取県,鳥取市,今町2-113,,,,,,,鳥取県鳥取市今町2-113,,,,,2017/09/01,,10,0,0,10,0,,,0
5098,P1000561,1310015,タイムパーク,,片原PS第1,カタハラエステートパーキング,HIS7800055,680-0023,鳥取県鳥取市片原2-105,,,,,,,,,,,,,,,鳥取県,鳥取市,片原2-105,,,,,,,鳥取県鳥取市片原2-105,,,,,2017/09/01,,17,0,0,17,5,,,5
5099,P1000562,1310016,タイムパーク,,末広PS第1,スエヒロエステートパーキング,HIS7800056,680-0833,鳥取県鳥取市末広温泉町360-1,,,,,,,,,,,,,,,鳥取県,鳥取市,末広温泉町360-1,,,,,,,鳥取県鳥取市末広温泉町360-1,,,,,2017/09/01,,21,0,0,21,2,,,2
5100,P1000563,1310017,タイムパーク,,鳥取幸町PS第1,トットリサイワイチョウピーエスダイ,HIS8000013,680-0823,鳥取県鳥取市幸町24-2の東寄りの一部,,,,,,,,,,,,,,,鳥取県,鳥取市,幸町24-2の東寄りの一部,,,,,,,鳥取県鳥取市幸町24-2の東寄りの一部,,,,,2019/10/20,,12,0,0,12,0,,,0
5102,P1000565,1310019,Dﾊﾟｰｷﾝｸﾞ,,弥生町PS第3,ヤヨイチョウピーエスダイサン,HIS8300017,680-0832,鳥取県鳥取市弥生町371,,,,,,,,,,,,,,,鳥取県,鳥取市,弥生町371,,,,,,,鳥取県鳥取市弥生町371,,,,,2022/11/07,,6,0,0,6,0,,,0
