レコード番号,案件管理CD(自動採番),会計CD,ブランド名,ブランド名(その他),物件名称,物件名称（カナ）,【PS】物件No,郵便番号,地図表示用 所在地,緯度_代表点,経度_代表点,確認日_代表点,緯度_入口指定,経度_入口指定,確認日_入口指定,確認方法,入口座標フラグ,入口座標の郵便番号,入口座標の都道府県,入口座標の市区町村,入口座標の町域以降,入口座標の建物名,備考,都道府県,市区町村,町域,丁,番,号,複数の番地,建物および階,補足情報（今までの経緯や駐車場の入口に関する情報等）,所在地(謄本地番),丁,番,号,複数の番地,開設日,閉鎖日,四輪(時間貸),自動二輪(時間貸),自転車(時間貸),時間貸台数,四輪(月極),自動二輪(月極),自転車(月極),月極台数
5544,P1001009,1460114,その他,,ﾌﾞﾙｰﾍﾞﾙﾊﾟｰｸ高麗町,ブルーベルパークコウライチョウ,KAG8500019,890-0051,鹿児島県鹿児島市高麗町１８－１１,,,,,,,,,,,,,,,鹿児島県,鹿児島市,高麗町１８－１１,,,,,,,鹿児島県鹿児島市高麗町１８－１１,,,,,2024/12/10,,7,0,0,7,0,,,0
5545,P1001010,1460115,その他,,ﾌﾞﾙｰﾍﾞﾙﾊﾟｰｸ郡元2丁目,ブルーベルパークコオリモトニチョウメ,KAG8500020,890-0065,鹿児島県鹿児島市郡元2丁目23-6,,,,,,,,,,,,,,,鹿児島県,鹿児島市,郡元2丁目23-6,,,,,,,鹿児島県鹿児島市郡元2丁目23-6,,,,,2025/02/03,,4,0,0,4,0,,,0
5546,P1001011,1460116,Dﾊﾟｰｷﾝｸﾞ,,荒田1丁目PS第3,アラタイッチョウメピーエスダイサン,KAG8500021,890-0054,鹿児島県鹿児島市荒田1丁目４７－１０,,,,,,,,,,,,,,,鹿児島県,鹿児島市,荒田1丁目４７－１０,,,,,,,鹿児島県鹿児島市荒田1丁目４７－１０,,,,,2025/02/18,,8,0,0,8,0,,,0
5547,P1001012,1460117,Dﾊﾟｰｷﾝｸﾞ,,小川町PS第3,オガワチョウピーエスダイサン,KAG8600001,892-0817,鹿児島県鹿児島市小川町5-3,,,,,,,,,,,,,,,鹿児島県,鹿児島市,小川町5-3,,,,,,,鹿児島県鹿児島市小川町5-3,,,,,2025/04/16,,9,0,0,9,0,,,0
5548,P1001013,1460118,Dﾊﾟｰｷﾝｸﾞ,,真砂本町PS第3,マサゴホンマチピーエスダイサン,KAG8600002,890-0067,鹿児島県鹿児島市真砂本町43-4,,,,,,,,,,,,,,,鹿児島県,鹿児島市,真砂本町43-4,,,,,,,鹿児島県鹿児島市真砂本町43-4,,,,,2025/05/03,,6,0,0,6,0,,,0
5549,P1001014,1460119,Dﾊﾟｰｷﾝｸﾞ,,平之町PS第1,ヒラノチョウピーエスダイイチ,KAG8600010,892-0848,鹿児島県鹿児島市平之町3-15,,,,,,,,,,,,,,,鹿児島県,鹿児島市,平之町3-15,,,,,,,鹿児島県鹿児島市平之町3-15,,,,,2025/10/10,,4,0,0,4,0,,,0
5551,P1000262,1131602,Dﾊﾟｰｷﾝｸﾞ,,桜新町駅前PS駐輪場,サクラシンマチエキマエピーエスチュウリンジョウ,TOK8500123,154-0015,東京都世田谷区桜新町1丁目12-16,,,,,,,,,,,,,,,東京都,世田谷区,桜新町1丁目12-16,,,,,,,東京都世田谷区桜新町1丁目12-16,,,,,2025/02/05,,0,0,62,62,0,,,0
5552,P1000292,1140549,Dﾊﾟｰｷﾝｸﾞ,,ｶﾐｵPS,カミオピーエス,HIR8100014,233-0002,神奈川県横浜市港南区上大岡西1-15-1,,,,,,,,,,,,,,,神奈川県,横浜市港南区,上大岡西1-15-1,,,,,,,神奈川県横浜市港南区上大岡西1-15-1,,,,,2020/09/19,,0,0,33,33,0,,,0
5553,P1000742,1401196,Dﾊﾟｰｷﾝｸﾞ,,ｻﾆｰ那の川PS第1,サニーナノカワピーエスダイイチ,FOK7801119,810-0015,福岡県福岡市中央区那の川2-6-1,,,,,,,,,,,,,,,福岡県,福岡市中央区,那の川2-6-1,,,,,,,福岡県福岡市中央区那の川2-6-1,,,,,2018/06/19,,0,0,69,69,0,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,以下、大和リースの物件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,立町第１,,,,宮城県仙台市青葉区立町１０－１０,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,片平１丁目第１,,,,宮城県仙台市青葉区片平１丁目３－６,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,荒井駅前第１,,,,宮城県仙台市若林区荒井６丁目１２－３、１２－８,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,石巻駅前第１,,,,宮城県石巻市鋳銭場１－４　他９筆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台向山４丁目第１,,,,宮城県仙台市太白区向山４丁目９－３　他,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台二日町第２,,,,宮城県仙台市青葉区二日町１７－３１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台八乙女中央４丁目第１,,,,宮城県仙台市泉区八乙女中央４丁目１４８－９,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台花壇第１,,,,宮城県仙台市青葉区花壇５,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,荒井駅前第３,,,,宮城県仙台市若林区荒井１６－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,八幡３丁目第１,,,,宮城県仙台市青葉区八幡３丁目９７、９９－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,青葉区昭和町第１,,,,宮城県仙台市青葉区昭和町４－１７,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,上杉３丁目第２,,,,宮城県仙台市青葉区上杉３丁目５－２３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台土樋第１,,,,宮城県仙台市若林区土樋１３の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台大町２丁目第１,,,,宮城県仙台市青葉区大町２丁目１０－１４,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台旭ヶ丘２丁目第１,,,,宮城県仙台市青葉区旭ケ丘２丁目２０－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,泉中央１丁目第２,,,,宮城県仙台市泉区泉中央１丁目３１－２の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台みずほ台,,,,宮城県仙台市泉区みずほ台３－１１、３－１２、３－３１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台国分町第２,,,,宮城県仙台市青葉区国分町３丁目５,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台柏木２丁目第１,,,,宮城県仙台市青葉区柏木２丁目４－７４,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台柏木１丁目第１,,,,宮城県仙台市青葉区柏木１丁目２８－２４,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台三百人町第１,,,,宮城県仙台市若林区三百人町８７－６、８７－７（一部）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台錦町１丁目第１,,,,宮城県仙台市青葉区錦町１丁目１７７番の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,上杉５丁目第１,,,,宮城県仙台市青葉区上杉５丁目３－１８,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台中央４丁目第３,,,,宮城県仙台市青葉区中央４丁目９―１２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台錦町１丁目第２,,,,宮城県仙台市青葉区錦町１丁目１２－１５,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仙台錦町１丁目第３,,,,宮城県仙台市青葉区錦町１丁目１７４,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ウエルシア薬局泉中央１丁目店,,,,宮城県仙台市泉区泉中央１丁目２０－１、２０－２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,本塩釜駅前,,,,宮城県塩竈市尾島町２１－３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,南１９条西１５丁目第１,,,,北海道 札幌市中央区 南十九条西 １５丁目 １９番１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,小樽色内２丁目第１,,,,北海道小樽市色内２丁目１７７番,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,二十四軒２条４丁目第１,,,,北海道札幌市西区二十四軒二条４丁目２の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,美園９条２丁目第１,,,,北海道札幌市豊平区美園九条２丁目１番１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,小樽駅前第１,,,,北海道小樽市稲穂３丁目３９－６の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,宮の森１条４丁目第１,,,,北海道札幌市中央区宮の森一条４丁目７、８,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,北５条西２２丁目第１,,,,北海道札幌市中央区北五条西２２丁目６６－７の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,二十四軒３条３丁目第１,,,,北海道札幌市西区二十四軒三条３丁目２番６,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,小樽色内２丁目第２,,,,北海道小樽市色内２丁目７６―１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,宮の森２条７丁目第１,,,,北海道札幌市中央区宮の森二条７丁目２８７－１６,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,北３４条駅前第１,,,,北海道札幌市北区北三十二条西４丁目４丁目２７７－１３０、２７７,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,北４条西１２丁目第１,,,,北海道札幌市中央区北四条西１２丁目１－７,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,野幌駅前第１,,,,北海道江別市野幌町５８－１の一部、５８－１３の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,北６条西２４丁目第１,,,,北海道札幌市中央区北六条西２４丁目１番２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,栄町駅前,,,,北海道札幌市東区北四十二条東１５丁目１８－２の一部、１８－８の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,盛岡上ノ橋,,,,岩手県盛岡市上ノ橋町６番１１、６番１７,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,紺屋町第１,,,,岩手県盛岡市紺屋町９６，９７－１，９７－２，９８,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,盛岡本町通一丁目第１,,,,岩手県盛岡市本町通１丁目２８８番２、２８８番４,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,盛岡信用金庫本店,,,,岩手県盛岡市中ノ橋通１丁目４番６号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,秋田大町５丁目第１,,,,秋田県秋田市大町５丁目１１０　他２筆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,秋田中通２丁目第１,,,,秋田県秋田市中通２丁目２５４の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,千川２丁目第１,,,,東京都豊島区千川２丁目２０－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,中野区若宮３丁目第１,,,,東京都中野区若宮３丁目３０７－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,高円寺南５丁目第一,,,,東京都杉並区高円寺南５丁目５３４－６７,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,深沢２丁目第１,,,,東京都世田谷区深沢２丁目５０－４、５０－２０、５０－２３の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,大田区山王１丁目第１,,,,東京都大田区山王１丁目２６１６－１の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,足立区梅田７丁目第一,,,,東京都足立区梅田７丁目１６７２－１の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,下井草１丁目第一,,,,東京都杉並区下井草１丁目９３７－１の一部、９３７－２、９３８－１の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,青戸５丁目第１,,,,東京都葛飾区青戸５丁目１３８－２　の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,東品川１丁目第１,,,,東京都品川区東品川１丁目７－３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,拝島駅前第２,,,,東京都昭島市松原町５丁目２９７９－２３、２９７９－２４の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,拝島駅前第１,,,,東京都昭島市松原町５丁目２９８２－６の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,世田谷区上祖師谷４丁目,,,,東京都世田谷区上祖師谷４丁目１１２２－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,調布市国領町第１,,,,東京都調布市国領町１丁目２０－４の一部・２０－２６,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,東日暮里３丁目,,,,東京都荒川区東日暮里３丁目１－１０,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,三軒茶屋１丁目,,,,東京都世田谷区三軒茶屋１丁目７９－１７,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,足立区梅田２丁目第１,,,,東京都足立区梅田２丁目１１－２１、他,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,上石神井４丁目第１,,,,東京都練馬区上石神井４丁目７３０－１７,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,世田谷区宇奈根１丁目,,,,東京都世田谷区宇奈根１丁目２５５－３５の一部、２５５－３６,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,大田区西六郷３丁目,,,,東京都大田区西六郷３丁目１８－１９，１８－２１の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,八王子駅前第１,,,,東京都八王子市子安町１丁目１１１番１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ＡＯＫＩ井草店,,,,東京都杉並区井草３丁目５０－３、５１－３、５０－１・５３－２の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,西武信用金庫秋川支店,,,,東京都あきる野市秋川１丁目３－１、３－２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,青和信用組合細田支店,,,,東京都葛飾区細田４丁目２３－１９,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,西新井病院第２,,,,東京都足立区西新井本町１丁目１１６７－２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ロイヤルパークス赤羽アネックス,,,,東京都北区神谷3丁目15番37号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ローソン東習志野,,,,千葉県習志野市東習志野５丁目２４５－１の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,イトマンスポーツスクエア北松戸,,,,千葉県松戸市上本郷３５６－２，３５７，３５８－１，３５８－２，３５６－１の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,稲毛東４丁目第１,,,,千葉県千葉市稲毛区稲毛東４丁目５９番１の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,松戸新田第２,,,,千葉県松戸市松戸新田字一本槻５８０－１の一部、５８０－９、５８０－１１、５８０－１２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,松戸馬橋駅前パーキング,,,,千葉県松戸市西馬橋蔵元町６０,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,瀬谷三ツ境,,,,神奈川県横浜市瀬谷区三ツ境１１２－１の一部、１１２－２１の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,下鶴間第１,,,,神奈川県大和市下鶴間４３８９－９、４３８９－１４の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,中田西一丁目第１,,,,神奈川県横浜市泉区中田西１丁目２６１６－３の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,相模原千代田２丁目第１,,,,神奈川県相模原市中央区千代田２丁目１０－１２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,星川１丁目第３,,,,神奈川県横浜市保土ケ谷区星川１丁目１４７番３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,幸浦１丁目第１,,,,神奈川県横浜市金沢区幸浦１丁目２－３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,相武台１丁目第１,,,,神奈川県相模原市南区相武台１丁目３２４４－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,登戸新町第１,,,,神奈川県川崎市多摩区登戸新町１２０,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,下鶴間２丁目第１,,,,神奈川県大和市下鶴間２丁目２８２６－６、２８２６－７,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,橋本台一丁目第１,,,,神奈川県相模原市緑区橋本台１丁目８－６,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,南越谷駅前駐輪場,,,,埼玉県越谷市南越谷１丁目１７－７、１７－１９,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,新座市新堀３丁目第２,,,,埼玉県新座市新堀３丁目１５４－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,八潮市大瀬一丁目第１,,,,埼玉県八潮市大瀬１丁目１１番１９,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,クレアゴルフフィールド,,,,埼玉県所沢市東所沢和田３丁目３－１４の一部、１３－１５の一部、１３－１６の一部、１３－１７の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,熊谷市弥生２丁目第１,,,,埼玉県熊谷市弥生２丁目６８,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,青木信用金庫朝日店,,,,埼玉県川口市朝日２丁目２７－１５,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,坂戸泉町月極駐車場,,,,埼玉県坂戸市泉町２７８－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,土浦桜町第一,,,,茨城県土浦市桜町２丁目３１７０－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,水戸泉町３丁目第一,,,,茨城県水戸市泉町３丁目５８－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,宿郷一丁目第一,,,,栃木県宇都宮市宿郷１丁目５番２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,元今泉一丁目第一,,,,栃木県宇都宮市元今泉１丁目７－２５　他３筆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,足利小山信用金庫駅東支店,,,,栃木県小山市駅東通り２丁目７７番１　他２筆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,前橋大手町１丁目,,,,群馬県前橋市大手町１丁目１１５番１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,アートパーク高崎東,,,,群馬県高崎市双葉町２０９－３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,西大畑,,,,新潟県新潟市中央区西大畑町５７９－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,小針駅南口,,,,新潟県新潟市西区小針南台１７１５－５,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,総曲輪２丁目第１,,,,富山県富山市総曲輪２丁目１－２の一部・１－３の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,富山五福月極駐車場,,,,富山県富山市五福字蓮骨５４８１番１６,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,黒瀬北町２丁目駐車場,,,,富山県富山市黒瀬北町２丁目１８－５,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,今泉月極駐車場,,,,富山県富山市今泉西部町３－１４,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,金沢市尾張町１丁目第１,,,,石川県金沢市尾張町１丁目５５番,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,金沢市森本駅前月極駐車場,,,,石川県金沢市吉原町ホ４３番１、６２番２、６２番３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,野々市三日市月極駐車場,,,,石川県野々市市三日市１丁目１４,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,諏訪４丁目,,,,大阪府大阪市城東区諏訪４丁目４１番１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,敷津西１丁目,,,,大阪府大阪市浪速区敷津西１丁目３－２３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,東小橋３丁目,,,,大阪府大阪市東成区東小橋３丁目１７５－２０,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,御厨栄町,,,,大阪府東大阪市御厨栄町２丁目１９８,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,花園ラグビー場西,,,,大阪府東大阪市吉田本町１丁目２－８の一部、２－９、２－４６、２－５７,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,弥刀第１,,,,大阪府東大阪市友井２丁目１５８－３の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,なかもず第１,,,,大阪府堺市北区中百舌鳥町１丁２２５番１、２２５番２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,弥刀第２,,,,大阪府東大阪市友井２丁目１４８－１の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,大美野第１,,,,大阪府堺市東区大美野３４番７、３４番８,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,勝山南１丁目,,,,大阪府大阪市生野区勝山南１丁目１番１の内,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,佃４丁目第１,,,,大阪府大阪市西淀川区佃４丁目８６,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,川西駅前第１,,,,大阪府富田林市甲田５丁目２０６－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,御厨栄町第２,,,,大阪府東大阪市御厨栄町２丁目１９６－４、１９６－５、１９６－７,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,弥刀第３,,,,大阪府東大阪市友井２丁目１４４番１９,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,深江北３丁目第２,,,,大阪府大阪市東成区深江北３丁目１３－３他３筆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,東天満２丁目第１,,,,大阪府大阪市北区東天満２丁目４０、４１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,松ノ浜駅前第１,,,,大阪府泉大津市二田町１丁目８９７－３、８９７－７、１９４－３、１９４－８の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,引野町第１,,,,大阪府堺市東区引野町１丁９０－２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,安土町１丁目第１,,,,大阪府大阪市中央区安土町１丁目２１－３、２１－４,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,泉尾１丁目第１,,,,大阪府大阪市大正区泉尾１丁目７４－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,農人橋２丁目第１,,,,大阪府大阪市中央区農人橋２丁目１８－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,玉造駅前第１,,,,大阪府大阪市東成区東小橋１丁目８－３，８－４，８－５，８－６,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
